file,context,url,status,final_url,error
site-educenter/content/events/reading-from-excerpts-from-a-natural-history-2016-01-22.md,raw,http://www.bookboundbookstore.com/pi_Events.html,200,http://www.bookboundbookstore.com/pi_Events.html,
site-educenter/content/events/sundog-poetry-justice-2023-07-28.md,raw,https://sundogpoetry.org/justice-poetry-for-all,404,https://sundogpoetry.org/justice-poetry-for-all,HTTP Error 404: Not Found
site-educenter/content/events/the-obsolete-jobs-project-2018-11-20.md,raw,https://www.carthage.edu/live/news/21627-carthage-welcomes-guest-speaker-holly-painter,200,https://www.carthage.edu/live/news/21627-today-carthage-welcomes-guest-speaker-holly,
site-educenter/content/events/the-obsolete-jobs-project-uvm-public-philosophy-week-2019-03-25.md,raw,https://www.facebook.com/events/2538594992834919/,200,https://www.facebook.com/events/2538594992834919/,
site-educenter/content/events/yale-nus-writers-centre-reading-series-2015-11-19.md,raw,http://writerscentre.yale-nus.edu.sg/events/upcoming-events/reading-holly-painter-and-laurel-fantauzzo/,,http://writerscentre.yale-nus.edu.sg/events/upcoming-events/reading-holly-painter-and-laurel-fantauzzo/,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
site-educenter/content/pages/about.md,link,https://www.uvm.edu/cas/english/profile/holly-painter,200,https://www.uvm.edu/cas/english/profile/holly-painter,
site-educenter/content/pages/about.md,link,https://www.uvm.edu/cas/vermontresearch,200,https://www.uvm.edu/cas/vermontresearch,
site-educenter/content/poetry/1-5x1-5-swimmingwithelephants-com.md,raw,https://swimmingwithelephants.com/tag/holly-painter/,200,https://swimmingwithelephants.com/tag/holly-painter/,
site-educenter/content/poetry/_index.md,raw,http://hollypainterpoetry.com/,,http://hollypainterpoetry.com/,<urlopen error timed out>
site-educenter/content/poetry/_index.md,raw,http://metronews.ca/news/london/1164787/double-identity-the-online-doppelgangers-who-share-a-name-and-so-much-more/,503,http://metronews.ca/news/london/1164787/double-identity-the-online-doppelgangers-who-share-a-name-and-so-much-more/,HTTP Error 503: Service Unavailable
site-educenter/content/poetry/a-very-short-essay-about-volunteering-with-826michigan-good-magazine.md,raw,http://community.good.is/do/story/95688B91,530,http://community.good.is/do/story/95688B91,HTTP Error 530: <none>
site-educenter/content/poetry/apeiron-issuu-com.md,raw,https://issuu.com/apeironreview/docs/issue_15_winter_2019,503,https://issuu.com/apeironreview/docs/issue_15_winter_2019,HTTP Error 503: Service Unavailable
site-educenter/content/poetry/body-body.md,raw,http://bodyliterature.com/2014/02/03/holly-painter/,200,https://www.bodyliterature.com/2014/02/03/holly-painter/,
site-educenter/content/poetry/carbon-culture-carbon-culture.md,raw,http://www.carbonculturereview.com/poetry/two-poems-4/,404,https://www.carbonculturereview.com/poetry/two-poems-4/,HTTP Error 404: Not Found
site-educenter/content/poetry/collapsar-collapsar.md,raw,https://thecollapsar.org/the-collapsar-archive/2014/06/03/three-poems-by-holly-painter?rq=painter,200,https://thecollapsar.org/the-collapsar-archive/2014/06/03/three-poems-by-holly-painter?rq=painter,
site-educenter/content/poetry/crack-the-spine-crack-the-spine.md,raw,http://www.crackthespine.com/2015/02/issue-138.html,200,https://www.crackthespine.com/2015/02/issue-138.html,
site-educenter/content/poetry/cryptic-crossword-i-cryptic-crossword-iii-cryptic-crossword-xv-cryptic-crossword-xvi-and-cryptic-crossword-xviii-literaryshanghai-com.md,raw,http://www.literaryshanghai.com/holly-painter-five-poems-2/,200,https://www.literaryshanghai.com/holly-painter-five-poems-2/,
